code,year,iter,metric,data,CMP,Metric
tun44,2029,186,SB,17451.7528730538,PR-20,Spawning biomass (thousand t)
tun44,2030,186,SB,21975.9493723126,PR-20,Spawning biomass (thousand t)
tun44,2031,186,SB,27375.1667347192,PR-20,Spawning biomass (thousand t)
tun44,2032,186,SB,34263.8627259949,PR-20,Spawning biomass (thousand t)
tun44,2033,186,SB,38589.3172863684,PR-20,Spawning biomass (thousand t)
tun44,2034,186,SB,40923.2710326172,PR-20,Spawning biomass (thousand t)
tun44,2035,186,SB,41812.9864415089,PR-20,Spawning biomass (thousand t)
tun44,2036,186,SB,41561.7536341539,PR-20,Spawning biomass (thousand t)
tun44,2037,186,SB,41788.8299672111,PR-20,Spawning biomass (thousand t)
tun44,2038,186,SB,40925.2697040898,PR-20,Spawning biomass (thousand t)
tun44,2039,186,SB,39914.1659670357,PR-20,Spawning biomass (thousand t)
tun44,2040,186,SB,40870.145798385,PR-20,Spawning biomass (thousand t)
tun44,2041,186,SB,41914.2224237281,PR-20,Spawning biomass (thousand t)
tun44,2042,186,SB,40028.0139807462,PR-20,Spawning biomass (thousand t)
tun44,2043,186,SB,37239.5522260061,PR-20,Spawning biomass (thousand t)
tun44,2044,186,SB,33942.9195556246,PR-20,Spawning biomass (thousand t)
tun44,2045,186,SB,29468.4158564811,PR-20,Spawning biomass (thousand t)
tun44,2046,186,SB,24973.4084880784,PR-20,Spawning biomass (thousand t)
tun44,2047,186,SB,23495.0168400163,PR-20,Spawning biomass (thousand t)
tun44,2048,186,SB,23219.1556825625,PR-20,Spawning biomass (thousand t)
tun44,2049,186,SB,23221.6993120512,PR-20,Spawning biomass (thousand t)
tun44,2050,186,SB,23236.819981019,PR-20,Spawning biomass (thousand t)
tun44,2025,246,SB,8847.56725195435,PR-20,Spawning biomass (thousand t)
tun44,2026,246,SB,9525.74671681729,PR-20,Spawning biomass (thousand t)
tun44,2027,246,SB,9538.4915957258,PR-20,Spawning biomass (thousand t)
tun44,2028,246,SB,9344.55423398391,PR-20,Spawning biomass (thousand t)
tun44,2029,246,SB,9079.60964862498,PR-20,Spawning biomass (thousand t)
tun44,2030,246,SB,8587.24261286428,PR-20,Spawning biomass (thousand t)
tun44,2031,246,SB,7801.34936781214,PR-20,Spawning biomass (thousand t)
tun44,2032,246,SB,7022.96537573753,PR-20,Spawning biomass (thousand t)
tun44,2033,246,SB,5741.58787414187,PR-20,Spawning biomass (thousand t)
tun44,2034,246,SB,4553.32850412975,PR-20,Spawning biomass (thousand t)
tun44,2035,246,SB,3668.51536212727,PR-20,Spawning biomass (thousand t)
tun44,2036,246,SB,3633.6242862897,PR-20,Spawning biomass (thousand t)
tun44,2037,246,SB,3708.9664425947,PR-20,Spawning biomass (thousand t)
tun44,2038,246,SB,3691.63832912211,PR-20,Spawning biomass (thousand t)
tun44,2039,246,SB,4025.80014699338,PR-20,Spawning biomass (thousand t)
tun44,2040,246,SB,4357.55355843638,PR-20,Spawning biomass (thousand t)
tun44,2041,246,SB,4893.26699720563,PR-20,Spawning biomass (thousand t)
tun44,2042,246,SB,5595.37276736028,PR-20,Spawning biomass (thousand t)
tun44,2043,246,SB,6302.73149631836,PR-20,Spawning biomass (thousand t)
tun44,2044,246,SB,6979.8193845481,PR-20,Spawning biomass (thousand t)
tun44,2045,246,SB,7520.78634377454,PR-20,Spawning biomass (thousand t)
tun44,2046,246,SB,7939.16241606114,PR-20,Spawning biomass (thousand t)
tun44,2047,246,SB,8281.68712061155,PR-20,Spawning biomass (thousand t)
tun44,2048,246,SB,8738.34204028646,PR-20,Spawning biomass (thousand t)
tun44,2049,246,SB,9187.77602079227,PR-20,Spawning biomass (thousand t)
tun44,2050,246,SB,9048.107073642,PR-20,Spawning biomass (thousand t)
tun44,2025,327,SB,6418.0774926786,PR-20,Spawning biomass (thousand t)
tun44,2026,327,SB,7801.96550092773,PR-20,Spawning biomass (thousand t)
tun44,2027,327,SB,10137.4318112919,PR-20,Spawning biomass (thousand t)
tun44,2028,327,SB,12714.0922550973,PR-20,Spawning biomass (thousand t)
tun44,2029,327,SB,15376.9315456103,PR-20,Spawning biomass (thousand t)
tun44,2030,327,SB,17968.2321434068,PR-20,Spawning biomass (thousand t)
tun44,2031,327,SB,19244.7059489338,PR-20,Spawning biomass (thousand t)
tun44,2032,327,SB,20371.0317700887,PR-20,Spawning biomass (thousand t)
tun44,2033,327,SB,22087.9202751674,PR-20,Spawning biomass (thousand t)
tun44,2034,327,SB,23520.6855906156,PR-20,Spawning biomass (thousand t)
tun44,2035,327,SB,23531.4945887393,PR-20,Spawning biomass (thousand t)
tun44,2036,327,SB,22216.1668300219,PR-20,Spawning biomass (thousand t)
tun44,2037,327,SB,20139.0370453049,PR-20,Spawning biomass (thousand t)
tun44,2038,327,SB,17372.3661221891,PR-20,Spawning biomass (thousand t)
tun44,2039,327,SB,13841.2510615028,PR-20,Spawning biomass (thousand t)
tun44,2040,327,SB,9675.49736473602,PR-20,Spawning biomass (thousand t)
tun44,2041,327,SB,5247.53050327883,PR-20,Spawning biomass (thousand t)
tun44,2042,327,SB,1741.78021672431,PR-20,Spawning biomass (thousand t)
tun44,2043,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2044,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2045,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2046,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2047,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2048,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2049,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2050,327,SB,0,PR-20,Spawning biomass (thousand t)
tun44,2025,344,SB,8341.1219780227,PR-20,Spawning biomass (thousand t)
tun44,2026,344,SB,9400.29245211657,PR-20,Spawning biomass (thousand t)
tun44,2027,344,SB,10338.3106664088,PR-20,Spawning biomass (thousand t)
tun44,2028,344,SB,11747.1098061485,PR-20,Spawning biomass (thousand t)
tun44,2029,344,SB,13756.2595370822,PR-20,Spawning biomass (thousand t)
tun44,2030,344,SB,15219.7707150236,PR-20,Spawning biomass (thousand t)
tun44,2031,344,SB,15541.7319440288,PR-20,Spawning biomass (thousand t)
tun44,2032,344,SB,15387.2152569062,PR-20,Spawning biomass (thousand t)
tun44,2033,344,SB,15820.5272819765,PR-20,Spawning biomass (thousand t)
tun44,2034,344,SB,18338.4450092719,PR-20,Spawning biomass (thousand t)
tun44,2035,344,SB,20408.3211004252,PR-20,Spawning biomass (thousand t)
tun44,2036,344,SB,20873.721148641,PR-20,Spawning biomass (thousand t)
tun44,2037,344,SB,20553.5324550159,PR-20,Spawning biomass (thousand t)
tun44,2038,344,SB,19456.3856703864,PR-20,Spawning biomass (thousand t)
tun44,2039,344,SB,17896.6161203175,PR-20,Spawning biomass (thousand t)
tun44,2040,344,SB,15947.5206560564,PR-20,Spawning biomass (thousand t)
tun44,2041,344,SB,14121.6172102302,PR-20,Spawning biomass (thousand t)
tun44,2042,344,SB,12008.7470432189,PR-20,Spawning biomass (thousand t)
tun44,2043,344,SB,9718.95778598729,PR-20,Spawning biomass (thousand t)
tun44,2044,344,SB,7690.93251153765,PR-20,Spawning biomass (thousand t)
tun44,2045,344,SB,5867.244904069,PR-20,Spawning biomass (thousand t)
tun44,2046,344,SB,4775.47027920982,PR-20,Spawning biomass (thousand t)
tun44,2047,344,SB,4474.62089919819,PR-20,Spawning biomass (thousand t)
tun44,2048,344,SB,4834.05476432106,PR-20,Spawning biomass (thousand t)
tun44,2049,344,SB,6194.22178605297,PR-20,Spawning biomass (thousand t)
tun44,2050,344,SB,7112.11436777741,PR-20,Spawning biomass (thousand t)
tun44,2025,348,SB,6263.92727977176,PR-20,Spawning biomass (thousand t)
tun44,2026,348,SB,7243.74916036332,PR-20,Spawning biomass (thousand t)
tun44,2027,348,SB,8373.82252535052,PR-20,Spawning biomass (thousand t)
tun44,2028,348,SB,9689.89567362585,PR-20,Spawning biomass (thousand t)
tun44,2029,348,SB,11135.4586921644,PR-20,Spawning biomass (thousand t)
tun44,2030,348,SB,12226.007739938,PR-20,Spawning biomass (thousand t)
tun44,2031,348,SB,12430.2577587595,PR-20,Spawning biomass (thousand t)
tun44,2032,348,SB,12235.9880824574,PR-20,Spawning biomass (thousand t)
tun44,2033,348,SB,11607.3938790313,PR-20,Spawning biomass (thousand t)
tun44,2034,348,SB,11012.2959704499,PR-20,Spawning biomass (thousand t)
tun44,2035,348,SB,10794.9588716798,PR-20,Spawning biomass (thousand t)
tun44,2036,348,SB,10464.4398037011,PR-20,Spawning biomass (thousand t)
tun44,2037,348,SB,8884.12403603938,PR-20,Spawning biomass (thousand t)
tun44,2038,348,SB,7344.56311760829,PR-20,Spawning biomass (thousand t)
tun44,2039,348,SB,5733.73169351194,PR-20,Spawning biomass (thousand t)
tun44,2040,348,SB,4416.93988601969,PR-20,Spawning biomass (thousand t)
tun44,2041,348,SB,3353.09822350465,PR-20,Spawning biomass (thousand t)
tun44,2042,348,SB,2788.81868937318,PR-20,Spawning biomass (thousand t)
tun44,2043,348,SB,2805.96232903667,PR-20,Spawning biomass (thousand t)
tun44,2044,348,SB,3052.93838413079,PR-20,Spawning biomass (thousand t)
tun44,2045,348,SB,3520.26507686372,PR-20,Spawning biomass (thousand t)
tun44,2046,348,SB,3838.90921042738,PR-20,Spawning biomass (thousand t)
tun44,2047,348,SB,4119.44893925473,PR-20,Spawning biomass (thousand t)
tun44,2048,348,SB,4507.71435369474,PR-20,Spawning biomass (thousand t)
tun44,2049,348,SB,4816.08631207568,PR-20,Spawning biomass (thousand t)
tun44,2050,348,SB,4715.63079191079,PR-20,Spawning biomass (thousand t)
tun44,2025,367,SB,7127.3628316359,PR-20,Spawning biomass (thousand t)
tun44,2026,367,SB,8649.09834011169,PR-20,Spawning biomass (thousand t)
tun44,2027,367,SB,10279.4901470797,PR-20,Spawning biomass (thousand t)
tun44,2028,367,SB,10837.4535216391,PR-20,Spawning biomass (thousand t)
tun44,2029,367,SB,10614.2709444579,PR-20,Spawning biomass (thousand t)
tun44,2030,367,SB,9993.59981537702,PR-20,Spawning biomass (thousand t)
tun44,2031,367,SB,9131.98144222598,PR-20,Spawning biomass (thousand t)
tun44,2032,367,SB,8092.52385394789,PR-20,Spawning biomass (thousand t)
tun44,2033,367,SB,6877.3978629402,PR-20,Spawning biomass (thousand t)
tun44,2034,367,SB,6221.40681765006,PR-20,Spawning biomass (thousand t)
tun44,2035,367,SB,5931.77781063906,PR-20,Spawning biomass (thousand t)
tun44,2036,367,SB,6118.53983038685,PR-20,Spawning biomass (thousand t)
tun44,2037,367,SB,6402.66150883903,PR-20,Spawning biomass (thousand t)
tun44,2038,367,SB,6855.12932449583,PR-20,Spawning biomass (thousand t)
tun44,2039,367,SB,7538.74009078823,PR-20,Spawning biomass (thousand t)
tun44,2040,367,SB,8381.73798768444,PR-20,Spawning biomass (thousand t)
tun44,2041,367,SB,9090.8083064352,PR-20,Spawning biomass (thousand t)
tun44,2042,367,SB,10100.5139242884,PR-20,Spawning biomass (thousand t)
tun44,2043,367,SB,11814.6232983238,PR-20,Spawning biomass (thousand t)
tun44,2044,367,SB,13024.4499046071,PR-20,Spawning biomass (thousand t)
tun44,2045,367,SB,13904.7660048152,PR-20,Spawning biomass (thousand t)
tun44,2046,367,SB,14667.4563720946,PR-20,Spawning biomass (thousand t)
tun44,2047,367,SB,16352.4051894517,PR-20,Spawning biomass (thousand t)
tun44,2048,367,SB,19432.83568357,PR-20,Spawning biomass (thousand t)
tun44,2049,367,SB,22240.1095582118,PR-20,Spawning biomass (thousand t)
tun44,2050,367,SB,25376.8480965363,PR-20,Spawning biomass (thousand t)
tun44,2025,397,SB,7216.38347223923,PR-20,Spawning biomass (thousand t)
tun44,2026,397,SB,7608.94503657861,PR-20,Spawning biomass (thousand t)
tun44,2027,397,SB,8660.19542037776,PR-20,Spawning biomass (thousand t)
tun44,2028,397,SB,10762.3259878124,PR-20,Spawning biomass (thousand t)
tun44,2029,397,SB,12439.596053503,PR-20,Spawning biomass (thousand t)
tun44,2030,397,SB,12972.9362270251,PR-20,Spawning biomass (thousand t)
tun44,2031,397,SB,13021.6563825639,PR-20,Spawning biomass (thousand t)
tun44,2032,397,SB,13555.4880579895,PR-20,Spawning biomass (thousand t)
tun44,2033,397,SB,13492.8862332633,PR-20,Spawning biomass (thousand t)
tun44,2034,397,SB,12959.30217697,PR-20,Spawning biomass (thousand t)
tun44,2035,397,SB,11700.4593900874,PR-20,Spawning biomass (thousand t)
tun44,2036,397,SB,10624.2787285295,PR-20,Spawning biomass (thousand t)
tun44,2037,397,SB,9788.17495653736,PR-20,Spawning biomass (thousand t)
tun44,2038,397,SB,8943.26710547297,PR-20,Spawning biomass (thousand t)
tun44,2039,397,SB,8489.395300967,PR-20,Spawning biomass (thousand t)
tun44,2040,397,SB,8260.56435041138,PR-20,Spawning biomass (thousand t)
tun44,2041,397,SB,8371.92797180079,PR-20,Spawning biomass (thousand t)
tun44,2042,397,SB,7685.09293213409,PR-20,Spawning biomass (thousand t)
tun44,2043,397,SB,7220.50745824097,PR-20,Spawning biomass (thousand t)
tun44,2044,397,SB,6483.00006394209,PR-20,Spawning biomass (thousand t)
tun44,2045,397,SB,5677.33945296092,PR-20,Spawning biomass (thousand t)
tun44,2046,397,SB,5312.72045612649,PR-20,Spawning biomass (thousand t)
tun44,2047,397,SB,5611.16746357643,PR-20,Spawning biomass (thousand t)
tun44,2048,397,SB,6281.56510751756,PR-20,Spawning biomass (thousand t)
tun44,2049,397,SB,7596.8555105512,PR-20,Spawning biomass (thousand t)
tun44,2050,397,SB,9069.5798939516,PR-20,Spawning biomass (thousand t)
tun44,2025,498,SB,6629.64153376063,PR-20,Spawning biomass (thousand t)
tun44,2026,498,SB,6766.66181225877,PR-20,Spawning biomass (thousand t)
tun44,2027,498,SB,7493.70519040335,PR-20,Spawning biomass (thousand t)
tun44,2028,498,SB,8316.85092324581,PR-20,Spawning biomass (thousand t)
tun44,2029,498,SB,9108.6905653845,PR-20,Spawning biomass (thousand t)
tun44,2030,498,SB,9902.20611355036,PR-20,Spawning biomass (thousand t)
tun44,2031,498,SB,10133.1120742223,PR-20,Spawning biomass (thousand t)
tun44,2032,498,SB,9958.84858961143,PR-20,Spawning biomass (thousand t)
tun44,2033,498,SB,9642.03411611948,PR-20,Spawning biomass (thousand t)
tun44,2034,498,SB,9482.18542657246,PR-20,Spawning biomass (thousand t)
tun44,2035,498,SB,8873.61475934701,PR-20,Spawning biomass (thousand t)
tun44,2036,498,SB,8201.17505583955,PR-20,Spawning biomass (thousand t)
tun44,2037,498,SB,7540.18217021394,PR-20,Spawning biomass (thousand t)
tun44,2038,498,SB,7080.67782486727,PR-20,Spawning biomass (thousand t)
tun44,2039,498,SB,6666.08188262892,PR-20,Spawning biomass (thousand t)
tun44,2040,498,SB,7062.58347769469,PR-20,Spawning biomass (thousand t)
tun44,2041,498,SB,8439.9542674011,PR-20,Spawning biomass (thousand t)
tun44,2042,498,SB,10085.167317363,PR-20,Spawning biomass (thousand t)
tun44,2043,498,SB,12004.3643738724,PR-20,Spawning biomass (thousand t)
tun44,2044,498,SB,13463.2090180867,PR-20,Spawning biomass (thousand t)
tun44,2045,498,SB,14031.4751935745,PR-20,Spawning biomass (thousand t)
tun44,2046,498,SB,14634.6547050129,PR-20,Spawning biomass (thousand t)
tun44,2047,498,SB,15690.4010748871,PR-20,Spawning biomass (thousand t)
tun44,2048,498,SB,17138.2822302014,PR-20,Spawning biomass (thousand t)
tun44,2049,498,SB,18737.2070598574,PR-20,Spawning biomass (thousand t)
tun44,2050,498,SB,18544.0437122304,PR-20,Spawning biomass (thousand t)
tun44,2025,37,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,37,C,1107.99999999147,PR-20,Catch (thousand t)
tun44,2027,37,C,886.399994283707,PR-20,Catch (thousand t)
tun44,2028,37,C,709.119998375027,PR-20,Catch (thousand t)
tun44,2029,37,C,809.941584006509,PR-20,Catch (thousand t)
tun44,2030,37,C,931.432822098397,PR-20,Catch (thousand t)
tun44,2031,37,C,1071.14774563386,PR-20,Catch (thousand t)
tun44,2032,37,C,1231.81990757907,PR-20,Catch (thousand t)
tun44,2033,37,C,1416.59289370605,PR-20,Catch (thousand t)
tun44,2034,37,C,1629.08182766046,PR-20,Catch (thousand t)
tun44,2035,37,C,1873.444101656,PR-20,Catch (thousand t)
tun44,2036,37,C,2154.46071621975,PR-20,Catch (thousand t)
tun44,2037,37,C,2477.62982246742,PR-20,Catch (thousand t)
tun44,2038,37,C,2755.06038692837,PR-20,Catch (thousand t)
tun44,2039,37,C,2821.37326877205,PR-20,Catch (thousand t)
tun44,2040,37,C,3029.21485635927,PR-20,Catch (thousand t)
tun44,2041,37,C,3325.36504228306,PR-20,Catch (thousand t)
tun44,2042,37,C,3445.01351566912,PR-20,Catch (thousand t)
tun44,2043,37,C,3174.00780733136,PR-20,Catch (thousand t)
tun44,2044,37,C,2897.45112055994,PR-20,Catch (thousand t)
tun44,2045,37,C,2624.61747565474,PR-20,Catch (thousand t)
tun44,2046,37,C,2381.33524561348,PR-20,Catch (thousand t)
tun44,2047,37,C,2508.54840676339,PR-20,Catch (thousand t)
tun44,2048,37,C,2884.83066560127,PR-20,Catch (thousand t)
tun44,2049,37,C,3214.68611369334,PR-20,Catch (thousand t)
tun44,2050,37,C,3164.25801607923,PR-20,Catch (thousand t)
tun44,2025,65,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,65,C,1107.99999999998,PR-20,Catch (thousand t)
tun44,2027,65,C,886.399999980291,PR-20,Catch (thousand t)
tun44,2028,65,C,709.119997205744,PR-20,Catch (thousand t)
tun44,2029,65,C,708.440184192225,PR-20,Catch (thousand t)
tun44,2030,65,C,814.706198833889,PR-20,Catch (thousand t)
tun44,2031,65,C,936.912109691754,PR-20,Catch (thousand t)
tun44,2032,65,C,1077.4489700208,PR-20,Catch (thousand t)
tun44,2033,65,C,1239.06631552376,PR-20,Catch (thousand t)
tun44,2034,65,C,1424.9262628268,PR-20,Catch (thousand t)
tun44,2035,65,C,1528.59787030819,PR-20,Catch (thousand t)
tun44,2036,65,C,1231.08999647158,PR-20,Catch (thousand t)
tun44,2037,65,C,984.871997203834,PR-20,Catch (thousand t)
tun44,2038,65,C,787.897597699826,PR-20,Catch (thousand t)
tun44,2039,65,C,630.318077587543,PR-20,Catch (thousand t)
tun44,2040,65,C,724.865789670293,PR-20,Catch (thousand t)
tun44,2041,65,C,833.59565828918,PR-20,Catch (thousand t)
tun44,2042,65,C,958.635006963024,PR-20,Catch (thousand t)
tun44,2043,65,C,1102.43025752276,PR-20,Catch (thousand t)
tun44,2044,65,C,1267.79479552411,PR-20,Catch (thousand t)
tun44,2045,65,C,1457.96401329444,PR-20,Catch (thousand t)
tun44,2046,65,C,1676.65860702159,PR-20,Catch (thousand t)
tun44,2047,65,C,1928.15737573802,PR-20,Catch (thousand t)
tun44,2048,65,C,2217.38102371395,PR-20,Catch (thousand t)
tun44,2049,65,C,2549.98817727097,PR-20,Catch (thousand t)
tun44,2050,65,C,2793.87787343837,PR-20,Catch (thousand t)
tun44,2025,110,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,110,C,1107.99999998215,PR-20,Catch (thousand t)
tun44,2027,110,C,886.4,PR-20,Catch (thousand t)
tun44,2028,110,C,723.294759188601,PR-20,Catch (thousand t)
tun44,2029,110,C,831.788973811445,PR-20,Catch (thousand t)
tun44,2030,110,C,956.557317381113,PR-20,Catch (thousand t)
tun44,2031,110,C,1100.04090843925,PR-20,Catch (thousand t)
tun44,2032,110,C,1265.0470171024,PR-20,Catch (thousand t)
tun44,2033,110,C,1454.80412025086,PR-20,Catch (thousand t)
tun44,2034,110,C,1673.02473828743,PR-20,Catch (thousand t)
tun44,2035,110,C,1923.97844902804,PR-20,Catch (thousand t)
tun44,2036,110,C,1886.42606106965,PR-20,Catch (thousand t)
tun44,2037,110,C,1777.92569125461,PR-20,Catch (thousand t)
tun44,2038,110,C,1659.96046476315,PR-20,Catch (thousand t)
tun44,2039,110,C,1516.932209964,PR-20,Catch (thousand t)
tun44,2040,110,C,1463.29930897808,PR-20,Catch (thousand t)
tun44,2041,110,C,1170.63944713205,PR-20,Catch (thousand t)
tun44,2042,110,C,936.511555496735,PR-20,Catch (thousand t)
tun44,2043,110,C,916.669343660811,PR-20,Catch (thousand t)
tun44,2044,110,C,1054.1697604146,PR-20,Catch (thousand t)
tun44,2045,110,C,1212.29522447678,PR-20,Catch (thousand t)
tun44,2046,110,C,1394.13947508747,PR-20,Catch (thousand t)
tun44,2047,110,C,1349.58089782766,PR-20,Catch (thousand t)
tun44,2048,110,C,1517.96909347301,PR-20,Catch (thousand t)
tun44,2049,110,C,1542.4487440224,PR-20,Catch (thousand t)
tun44,2050,110,C,1580.14710551195,PR-20,Catch (thousand t)
tun44,2025,151,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,151,C,1107.99999999996,PR-20,Catch (thousand t)
tun44,2027,151,C,886.39999979133,PR-20,Catch (thousand t)
tun44,2028,151,C,709.119998203472,PR-20,Catch (thousand t)
tun44,2029,151,C,567.295999165454,PR-20,Catch (thousand t)
tun44,2030,151,C,652.390399487538,PR-20,Catch (thousand t)
tun44,2031,151,C,750.24895971964,PR-20,Catch (thousand t)
tun44,2032,151,C,862.786303815254,PR-20,Catch (thousand t)
tun44,2033,151,C,992.204249389172,PR-20,Catch (thousand t)
tun44,2034,151,C,1141.03488673132,PR-20,Catch (thousand t)
tun44,2035,151,C,1312.19011960291,PR-20,Catch (thousand t)
tun44,2036,151,C,1509.01863668952,PR-20,Catch (thousand t)
tun44,2037,151,C,1735.37143023606,PR-20,Catch (thousand t)
tun44,2038,151,C,1995.67713407025,PR-20,Catch (thousand t)
tun44,2039,151,C,2295.02863279542,PR-20,Catch (thousand t)
tun44,2040,151,C,2639.28302942156,PR-20,Catch (thousand t)
tun44,2041,151,C,2930.16912065092,PR-20,Catch (thousand t)
tun44,2042,151,C,2773.06975311785,PR-20,Catch (thousand t)
tun44,2043,151,C,2699.49086473942,PR-20,Catch (thousand t)
tun44,2044,151,C,2415.53047842334,PR-20,Catch (thousand t)
tun44,2045,151,C,2159.19293269511,PR-20,Catch (thousand t)
tun44,2046,151,C,2056.64191973583,PR-20,Catch (thousand t)
tun44,2047,151,C,2102.0029639879,PR-20,Catch (thousand t)
tun44,2048,151,C,2020.55660096936,PR-20,Catch (thousand t)
tun44,2049,151,C,2075.9442647139,PR-20,Catch (thousand t)
tun44,2050,151,C,1842.10062156971,PR-20,Catch (thousand t)
tun44,2025,158,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,158,C,1107.99999998654,PR-20,Catch (thousand t)
tun44,2027,158,C,886.4,PR-20,Catch (thousand t)
tun44,2028,158,C,709.119999999995,PR-20,Catch (thousand t)
tun44,2029,158,C,666.992915172679,PR-20,Catch (thousand t)
tun44,2030,158,C,756.213475587549,PR-20,Catch (thousand t)
tun44,2031,158,C,732.13411275538,PR-20,Catch (thousand t)
tun44,2032,158,C,841.954229668685,PR-20,Catch (thousand t)
tun44,2033,158,C,968.247364118988,PR-20,Catch (thousand t)
tun44,2034,158,C,1113.48446873684,PR-20,Catch (thousand t)
tun44,2035,158,C,1280.50711229212,PR-20,Catch (thousand t)
tun44,2036,158,C,1472.58320850893,PR-20,Catch (thousand t)
tun44,2037,158,C,1693.47069131633,PR-20,Catch (thousand t)
tun44,2038,158,C,1905.35358036668,PR-20,Catch (thousand t)
tun44,2039,158,C,2088.01346285666,PR-20,Catch (thousand t)
tun44,2040,158,C,2292.40955362706,PR-20,Catch (thousand t)
tun44,2041,158,C,2636.27097478604,PR-20,Catch (thousand t)
tun44,2042,158,C,2917.510802834,PR-20,Catch (thousand t)
tun44,2043,158,C,2932.39979651434,PR-20,Catch (thousand t)
tun44,2044,158,C,2925.17877773563,PR-20,Catch (thousand t)
tun44,2045,158,C,3124.54892208269,PR-20,Catch (thousand t)
tun44,2046,158,C,2863.22204357852,PR-20,Catch (thousand t)
tun44,2047,158,C,2751.63449402555,PR-20,Catch (thousand t)
tun44,2048,158,C,2719.01168201568,PR-20,Catch (thousand t)
tun44,2049,158,C,2660.99674336933,PR-20,Catch (thousand t)
tun44,2050,158,C,2456.5380261623,PR-20,Catch (thousand t)
tun44,2025,165,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,165,C,1107.99999999464,PR-20,Catch (thousand t)
tun44,2027,165,C,886.4,PR-20,Catch (thousand t)
tun44,2028,165,C,798.636904271969,PR-20,Catch (thousand t)
tun44,2029,165,C,918.432439912765,PR-20,Catch (thousand t)
tun44,2030,165,C,1056.19730589967,PR-20,Catch (thousand t)
tun44,2031,165,C,1214.62690178463,PR-20,Catch (thousand t)
tun44,2032,165,C,1396.82093705232,PR-20,Catch (thousand t)
tun44,2033,165,C,1606.34407761008,PR-20,Catch (thousand t)
tun44,2034,165,C,1750.89282264623,PR-20,Catch (thousand t)
tun44,2035,165,C,1678.17037983391,PR-20,Catch (thousand t)
tun44,2036,165,C,1592.09822991254,PR-20,Catch (thousand t)
tun44,2037,165,C,1804.42077499406,PR-20,Catch (thousand t)
tun44,2038,165,C,2016.52493360581,PR-20,Catch (thousand t)
tun44,2039,165,C,2262.23671126024,PR-20,Catch (thousand t)
tun44,2040,165,C,2362.10192566728,PR-20,Catch (thousand t)
tun44,2041,165,C,2460.01091336876,PR-20,Catch (thousand t)
tun44,2042,165,C,2461.7240084309,PR-20,Catch (thousand t)
tun44,2043,165,C,2485.29872709576,PR-20,Catch (thousand t)
tun44,2044,165,C,2748.2419221775,PR-20,Catch (thousand t)
tun44,2045,165,C,2953.73880086772,PR-20,Catch (thousand t)
tun44,2046,165,C,3089.13763493198,PR-20,Catch (thousand t)
tun44,2047,165,C,3012.95924562599,PR-20,Catch (thousand t)
tun44,2048,165,C,2758.52568735932,PR-20,Catch (thousand t)
tun44,2049,165,C,2579.15167974964,PR-20,Catch (thousand t)
tun44,2050,165,C,2315.8227012476,PR-20,Catch (thousand t)
tun44,2025,177,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,177,C,1107.99999999947,PR-20,Catch (thousand t)
tun44,2027,177,C,886.399987305791,PR-20,Catch (thousand t)
tun44,2028,177,C,709.119982376805,PR-20,Catch (thousand t)
tun44,2029,177,C,758.886330886111,PR-20,Catch (thousand t)
tun44,2030,177,C,872.719282789762,PR-20,Catch (thousand t)
tun44,2031,177,C,1003.62717852315,PR-20,Catch (thousand t)
tun44,2032,177,C,1154.17125626559,PR-20,Catch (thousand t)
tun44,2033,177,C,1327.29694427329,PR-20,Catch (thousand t)
tun44,2034,177,C,1526.39148416012,PR-20,Catch (thousand t)
tun44,2035,177,C,1755.35020028844,PR-20,Catch (thousand t)
tun44,2036,177,C,2018.65271260344,PR-20,Catch (thousand t)
tun44,2037,177,C,2321.45056725573,PR-20,Catch (thousand t)
tun44,2038,177,C,2669.66825270293,PR-20,Catch (thousand t)
tun44,2039,177,C,3070.11849060836,PR-20,Catch (thousand t)
tun44,2040,177,C,3402.38929695943,PR-20,Catch (thousand t)
tun44,2041,177,C,3142.25691928535,PR-20,Catch (thousand t)
tun44,2042,177,C,2561.68907306352,PR-20,Catch (thousand t)
tun44,2043,177,C,2419.78393007968,PR-20,Catch (thousand t)
tun44,2044,177,C,2375.40045312645,PR-20,Catch (thousand t)
tun44,2045,177,C,2267.02657313042,PR-20,Catch (thousand t)
tun44,2046,177,C,2377.71001887087,PR-20,Catch (thousand t)
tun44,2047,177,C,2357.2283952259,PR-20,Catch (thousand t)
tun44,2048,177,C,2123.2603240131,PR-20,Catch (thousand t)
